,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
4018,4018,25.2409721988,0.0004193262217,-25.906707336,0.0006440031016,1.21960952305,0.0179984908176
4019,4019,20.8350579296,0.0048006363839,-21.2028673587,0.0053312487276,0.158025042981,0.021903906153
4020,4020,31.761781945,0.0014400741905,-28.3909341096,0.001817227461,0.477940515896,0.019911853522
4021,4021,33.0813984375,0.002108591526,-21.1786965567,0.0034333599724,0.261801317838,0.0202984582129
4022,4022,15.4539210091,0.009906260622,-16.0608803242,0.0093187117325,0.279521724686,0.0359600942964
4023,4023,17.9731385843,0.0014978333659,-27.3520011382,0.0036723654849,0.304553315275,0.0181833335266
4024,4024,10.1780324572,0.003455202236,-31.5468113405,0.0090185759764,0.302054914607,0.038351709136
4025,4025,21.9551733215,0.0037038531365,-29.8639237949,0.0070278325365,0.129103475363,0.0199700816221
4026,4026,27.4184889228,0.0002819305309,-28.6374371525,0.0004170448815,1.93822724481,0.0181955839186
4027,4027,32.6800015001,0.0062795458097,-24.6304199024,0.0083726820886,0.146586059219,0.0204728739402
4028,4028,14.4920415274,0.0076511704638,-10.3376903923,0.012986147774,0.410988341559,0.0513270645881
4029,4029,39.7494397938,0.0053693572368,-30.6030191812,0.0103588993037,0.2159876446,0.038486791472
4030,4030,41.8364972851,0.0056364486921,-27.7353586769,0.0089589488415,0.294763095606,0.0422286163518
4031,4031,15.3362037718,0.0078302085057,-22.2954857061,0.0151112401381,0.109829977757,0.0273265807675
4032,4032,32.1792173138,0.0039650810573,-15.2309818052,0.0071622806311,0.238741409692,0.0275052985971
4033,4033,24.4725033197,0.003307538159,-6.6721011436,0.0036105511183,0.95443417348,0.0688336594294
4034,4034,38.0016925216,0.0010797488948,-16.6332564136,0.0013507906946,1.11647629072,0.0319512577527
4035,4035,22.0402214292,0.001328463082,-27.7715519371,0.0019418822017,0.392778203145,0.0193693873902
4036,4036,19.3952123084,0.0018812367692,-32.5055195044,0.0029808971573,0.40796644057,0.0259773259042
4037,4037,31.1941638515,0.0003914423616,-23.5668694711,0.0005073926466,1.65459537926,0.0191572729848
4038,4038,28.075051662,0.0007462788662,-29.5903519466,0.0011741314802,0.10748164405,0.0251470170163
4039,4039,33.7507553535,0.003879241486,-22.5049801117,0.0039000165658,0.242001910298,0.0185267814673
4040,4040,35.7729165119,0.0035493404122,-21.2033806559,0.0031324064707,0.307060025988,0.0197959409879
4041,4041,21.5622460123,0.0025535578665,-30.0775794797,0.00398786907,0.212696673309,0.0212096500589
4042,4042,36.1929600861,0.003148795717,-21.3101816866,0.0042729688789,0.23002707806,0.0257970513086
4043,4043,6.55683355063,0.0007658389287,-20.0942562327,0.0010416204811,2.49612181758,0.0504369535152
4044,4044,18.7684220104,0.0113029740153,-13.3091142251,0.0149363260463,0.166136652365,0.0316558838981
4045,4045,13.5517817659,0.0013545042182,-36.3916968644,0.0030598450784,0.735945136416,0.0550141566039
4046,4046,35.623137403,0.0104449457733,-20.5956802446,0.0119385391227,0.123603515691,0.0227044976385
4047,4047,33.60780885,0.0024268814065,-24.5366525217,0.0034239418606,0.258017927501,0.0212021208179
4048,4048,16.7121799103,0.0059843415597,-11.7627166888,0.0097747059639,0.220022089129,0.0432038043601
4049,4049,25.2696058367,0.0029860475791,-39.4069217566,0.0057499269839,0.445252258285,0.0589337192446
4050,4050,31.4022162653,0.0008718700915,-28.7927162728,0.0012867740812,0.682096250179,0.0199397003417
4051,4051,21.8470223331,0.0030937214665,-17.8079625828,0.0035566252551,0.10002797238,0.0198196447343
4052,4052,18.7123287704,0.0038448729356,-36.1447097149,0.0056478140504,0.349890275636,0.0429456604912
4053,4053,27.7096108647,0.0075032350633,-13.8394447297,0.00947750963,0.161261399404,0.0305506092489
4054,4054,20.0630054544,0.0033880879059,-22.1508887317,0.0063988602019,0.164016196803,0.020749408274
4055,4055,37.8123682128,0.0032177233986,-30.0455294184,0.0038762483137,0.266405276683,0.02868215614
4056,4056,33.7352108565,0.0050163911187,-13.4875400825,0.0079830669786,0.244102404923,0.0381866250517
4057,4057,15.7329583354,0.0038237145019,-18.8578753668,0.0046430551315,0.303140043898,0.0291706308093
4058,4058,20.218686572,0.0116487940596,-17.8066134945,0.0106423056223,0.139176721408,0.0241097070919
4059,4059,37.9321287183,0.0024143624132,-28.2096651444,0.0026703036009,0.376696397221,0.0272295047499
4060,4060,13.7899360909,0.0071124115472,-8.43033761378,0.0086750002805,0.484997209151,0.0741658955013
4061,4061,17.1718963097,0.002308074404,-24.2624340239,0.0035326095093,0.297937948878,0.0204901321123
4062,4062,27.1125938865,0.0045905498794,-32.934172046,0.0061148752605,0.236281455013,0.0248608318966
4063,4063,44.3947769935,0.0015002271907,-24.5686627544,0.0016989212136,1.60091285518,0.0614274661152
4064,4064,39.1284924943,0.0039261859642,-27.1621945984,0.0056624341482,0.233682996147,0.0280294516868
4065,4065,25.7196094913,0.0044636414757,-14.1734597921,0.005332426203,0.209979307426,0.027247592076
4066,4066,21.8497221231,0.0018573380766,-15.9480136897,0.0030161278842,0.403943624228,0.0267884168579
4067,4067,26.6438420024,0.0002819676396,-37.1503689727,0.0004813099567,3.64664951612,0.0385069085395
4068,4068,16.5085026015,0.0025888186844,-11.6731457543,0.002735920685,0.781655067048,0.0404679158488
4069,4069,33.6675775312,0.003156925021,-26.9788362669,0.0045297688646,0.210933072645,0.0204556432844
4070,4070,19.279791067,0.0046361297367,-21.4491916065,0.0081985747808,0.143494118334,0.0233345137652
4071,4071,24.5795805222,0.0004927215259,-17.0567759303,0.0006431359757,1.6390438766,0.0201337993805
4072,4072,13.8426182299,0.0036410862654,-13.1453124575,0.0045091679514,0.49478068026,0.0418322571746
4073,4073,21.7288673666,0.0093274853401,-8.66049819962,0.0126713773722,0.312329427009,0.0512684075493
4074,4074,23.8217834511,0.007454687565,-32.9533745154,0.009426316517,0.160107282482,0.0253893318619
4075,4075,38.9303602172,0.0003123930926,-28.7884050669,0.0003911116353,3.46840010427,0.0339021398328
4076,4076,8.98544658778,0.0029028270586,-25.235009962,0.0048671702366,0.41029066967,0.0332935710495
4077,4077,38.875101844,0.0021275582271,-27.6435570328,0.0022617071898,0.501460420306,0.0302408850311
4078,4078,19.5112383597,0.0136669614785,-9.08775258941,0.0137985257501,0.279850078927,0.0495393300435
4079,4079,34.8292041167,0.0034957635048,-25.5264800892,0.004150516241,0.252381057897,0.0200475505539
4080,4080,18.2883048403,0.0016654973533,-29.4063619288,0.00325874164,0.305486599779,0.0208585984026
4081,4081,34.3234724557,0.0009761274613,-24.1413690528,0.0011994304276,0.755460320445,0.0208106859052
4082,4082,34.9277134502,0.0065812910732,-16.8179288636,0.0087470119898,0.0952500949439,0.0265908970438
4083,4083,34.5436925069,0.0013188070932,-21.9998032525,0.0016235157134,0.590163250508,0.0221014272686
4084,4084,13.5377554878,0.0045858834117,-35.0463183629,0.006928295546,0.391617828586,0.0453909647799
4085,4085,19.7508988846,0.0018660581516,-28.2324631231,0.0038497915231,0.308853090163,0.0195669479517
4086,4086,16.6714907417,0.0037759584498,-10.5764263361,0.0035701005208,0.544351697662,0.0470066688214
4087,4087,34.1113668753,0.0058783471213,-13.0674738308,0.0108616386746,0.370853946448,0.0445482368143
4088,4088,30.0013373907,0.0048388257868,-34.7687947133,0.0059679323064,0.186910033301,0.0290377549218
4089,4089,35.0324697201,0.011741819749,-26.1134005447,0.0083967932443,0.137467041351,0.0235074879794
4090,4090,31.5840289633,0.0044126631003,-13.9516792084,0.0044786498411,0.30613137909,0.0312379991605
4091,4091,40.2799763806,0.0018750740832,-27.8206883159,0.0023082085815,0.654085612145,0.0333977734359
4092,4092,24.7599228912,0.0027381029928,-21.9242343917,0.0040431047579,0.202820758871,0.0168138937671
4093,4093,7.15291134441,0.0077766670007,-23.1252477726,0.0079101643555,0.250733787825,0.0395702797599
4094,4094,40.9891652689,0.0042952322054,-19.0227829637,0.004751173074,0.303923733018,0.0401192731352
4095,4095,23.6667428388,0.0010203217104,-22.2473282417,0.0013974680233,0.540970598905,0.0170884083339
4096,4096,8.33539897276,0.0105120855336,-29.4864706739,0.0115541212094,0.219981981525,0.0410182596063
4097,4097,34.3043288961,0.0014442120453,-22.7173414154,0.002074198634,0.436307529705,0.0212179186757
4098,4098,24.4471027337,0.0089701684798,-10.9573492734,0.0088740811704,0.208723094135,0.0387213838856
4099,4099,39.0966663131,0.0051966020829,-16.0548917007,0.0075737030535,0.320843247434,0.0412792541595
4100,4100,39.6301568037,0.0030274419018,-27.9376652002,0.0034168370076,0.35970741461,0.028899621195
4101,4101,18.2632375713,0.004219861037,-18.481032498,0.0060496544765,0.248570567736,0.0220397104799
4102,4102,25.1338901128,0.0035193139796,-13.9670514474,0.004068821958,0.335041392891,0.0295937963813
4103,4103,15.3604793337,0.0052333286786,-13.4888956925,0.0045615230415,0.404771500312,0.0379493271997
4104,4104,34.4302057151,0.0055110254571,-29.3276201926,0.0085520843174,0.12701065659,0.0232559246608
4105,4105,25.4502982258,0.0080854267659,-11.4722098094,0.0082531668602,0.324819668559,0.0326839715235
4106,4106,36.1958246733,0.0015869608265,-25.4611806282,0.0021774699284,0.440199447527,0.0241424749101
4107,4107,6.21602289268,0.0018548285189,-20.7323792425,0.0040177485525,0.677581788011,0.0474686954283
4108,4108,22.8192664178,0.002297330187,-18.7964753476,0.0027529690413,0.332415580525,0.0206221243192
4109,4109,26.1457085141,0.00105392198,-28.3251006132,0.0016106676785,0.466521527852,0.0194007504522
4110,4110,28.6878798445,0.006759659541,-35.3723632631,0.0080755140845,0.196372217885,0.0295124111366
4111,4111,30.1305273591,0.0071106786526,-26.3906781142,0.0078659495055,0.12857163209,0.0194654581263
4112,4112,24.7301502348,0.0053794019951,-26.162456949,0.0102384616561,0.108478484227,0.0193171728951
4113,4113,39.9604522578,0.006416955399,-11.1203112222,0.0087097807405,0.543216674234,0.0782399350756
4114,4114,16.3938275083,0.0018988513114,-33.2954596071,0.0060505188916,0.331921547968,0.033264658181
4115,4115,30.3405619717,0.0008610936126,-33.8554727539,0.0012164251752,0.99784623553,0.0280864371754
4116,4116,20.7905196176,0.0013472105666,-25.0476141321,0.0021045817784,0.40498845619,0.019185120191
4117,4117,13.7460335122,0.0025690449646,-25.6275021023,0.0040034595653,0.28537057262,0.0272107224632
4118,4118,28.2547251433,0.002775467877,-27.8105617326,0.0041610695922,0.207017299867,0.0174896356352
4119,4119,33.0253748731,0.0056992144478,-22.0028266844,0.0078089855251,0.168974591169,0.019225618612
4120,4120,14.8100239906,0.0073033299586,-14.0682830893,0.0141828983446,0.237909805808,0.0394034169931
4121,4121,39.4984597584,0.006873826406,-18.4030830036,0.0083509163219,0.22575280962,0.0322230190536
4122,4122,19.7864346383,0.0009274700042,-30.9309690747,0.0014690963355,0.712945684869,0.0213898237832
4123,4123,16.2661710297,0.0026045544435,-26.2471311089,0.0045980998562,0.226102602296,0.0242586035198
4124,4124,32.8198301299,0.0010001094407,-26.3923789331,0.0011913842048,0.597407577041,0.0200819331643
4125,4125,7.90748748115,0.0036914972139,-28.5583912062,0.0052395555229,0.417449197717,0.0397625472276
4126,4126,29.680339374,0.0009480370486,-28.2141440636,0.0012882220398,0.631424807845,0.017024548498
4127,4127,18.725836871,0.0033570089198,-14.7841986662,0.0050804390222,0.32534736194,0.0283429759951
4128,4128,27.2669555968,0.0025638238805,-16.542615904,0.0035803921298,0.328384796147,0.0214963368829
4129,4129,21.8143901216,0.0045669501133,-19.0580780533,0.0136833520794,0.102530720792,0.0220144443994
4130,4130,24.2103054351,0.0040478038371,-31.7866756361,0.0050756690815,0.228157967705,0.0238748048004
4131,4131,21.868246884,0.0048582500851,-6.13522010503,0.0048211899754,0.919995848578,0.0753021178445
4132,4132,23.813218875,0.0060348256341,-24.1150743817,0.0102016083311,0.101642276455,0.0169491385918
4133,4133,16.4946031398,0.0057062566569,-14.8377240627,0.0060177026418,0.257933131525,0.0321888283308
4134,4134,11.1196241941,0.0002810958225,-35.5309915379,0.0005442698794,4.98635026774,0.0608848623381
4135,4135,31.2986135967,0.021489045542,-14.0424965749,0.0847418653814,0.120077566607,0.138043159309
4136,4136,15.6146906039,0.0043715056975,-15.8953718504,0.004667279241,0.371499360037,0.0337948776867
4137,4137,30.8411328732,0.0013829579701,-30.6852710893,0.00182753904,0.56718701937,0.0259526318467
4138,4138,30.694947266,0.000371176999,-26.2797539047,0.0004937965145,1.51837407037,0.0165214590457
4139,4139,19.0497531484,0.0020822404635,-14.9012920735,0.0027733524505,0.506286767617,0.0285185710119
4140,4140,32.6262482346,0.0028354914078,-14.3733061986,0.0038946451672,0.406476918035,0.0299182588319
4141,4141,36.7641988138,0.0044703111737,-13.466050694,0.0072318333894,0.278975669211,0.0428161346674
4142,4142,24.3145012154,0.011585205038,-30.443060447,0.0106540986511,0.121245558983,0.0212175223502
4143,4143,26.0588941242,0.0054530414258,-19.4633793273,0.0095016305072,0.0923886144131,0.0205171320283
4144,4144,39.7380708748,0.0041140795698,-27.8716092384,0.0054616781171,0.296142463559,0.0313128128911
4145,4145,37.8192146934,0.0021325125935,-18.7201358468,0.0030461100315,0.52959490475,0.0309047932355
4146,4146,26.2766779165,0.0025605625613,-10.9792678005,0.0031022466031,0.577231881229,0.0369867361093
4147,4147,30.7972711314,0.0069684563394,-20.5729541257,0.0084939190183,0.115562544179,0.0215201213582
4148,4148,41.6873555061,0.0052473782724,-23.1982176588,0.0096230167284,0.237330586469,0.0391151155022
4149,4149,16.2924374987,0.0024573267866,-20.447258654,0.0035052817167,0.323218718125,0.0247082231186
4150,4150,35.1647944117,0.0015873923955,-31.7057614496,0.00208463172,0.549742261336,0.0258547737112
4151,4151,25.3283313992,0.0062451522342,-9.44228873315,0.0054204114699,0.429591608965,0.0380805864945
4152,4152,34.1301538172,0.0005287811736,-30.131220007,0.0007278247103,1.4643334791,0.0249758291325
4153,4153,39.1025317644,0.0008940640973,-13.1248125401,0.0011045197241,2.01126810933,0.0549522733072
4154,4154,15.1933184491,0.001100889623,-19.2481869757,0.0014147866869,0.871053402307,0.0274334879172
4155,4155,31.0832819398,0.0075186393978,-29.8450302294,0.0075593154415,0.170784459955,0.0206596137842
4156,4156,30.7010911204,0.0019479786947,-28.9728355501,0.003240571251,0.315288837376,0.0205804708618
4157,4157,33.6149694967,0.0023702117686,-14.1256462445,0.0030247250425,0.53469105255,0.0305189245824
4158,4158,42.1135887964,0.0035933473044,-18.8701125912,0.0045693263254,0.473480907768,0.0462101359353
4159,4159,32.1337992654,0.0016873475886,-16.1032243406,0.0019585305134,0.574562990965,0.0237564714859
4160,4160,32.0065889434,0.0074764568726,-16.5314115948,0.0077137593226,0.168496640534,0.0248102072658
4161,4161,20.0991976861,0.0039207557119,-17.5216967692,0.007281589661,0.263148465987,0.0302854916056
4162,4162,26.3133560079,0.0041513087626,-22.5349778721,0.0044360011026,0.193087238833,0.0164748164418
4163,4163,31.0423838899,0.0029868994727,-22.4963948701,0.0041703728284,0.186872393028,0.0160472157831
4164,4164,12.19266166,0.0034514266655,-23.7162367524,0.0051247478476,0.258175446087,0.0273818778164
4165,4165,30.7827097068,0.0057419664043,-21.0142789957,0.0083552404999,0.134686570825,0.0192902615213
4166,4166,14.7873431958,0.0006749933576,-29.0781854291,0.0010788796157,0.110490865258,0.0264994441426
4167,4167,13.8699371111,0.0044818525562,-23.5192167016,0.0061883207693,0.186158614232,0.0277717891879
4168,4168,28.7516629683,0.0022719388931,-30.8729645007,0.0041055446604,0.276441128569,0.0236168754481
4169,4169,8.82124731462,0.0020258952311,-18.5205528056,0.0039902214328,0.598173141014,0.044586292964
4170,4170,20.8077961474,0.0006380267735,-24.5184219051,0.0008855438164,0.904805992605,0.0183866537418
4171,4171,37.1367858329,0.0015304083263,-30.257985265,0.0021529122001,0.588768501243,0.0308569610896
4172,4172,33.0222324732,0.0055893997292,-24.3458015969,0.0086321148653,0.107945530973,0.0197893416414
4173,4173,32.3924142749,0.0043056039671,-32.3907313755,0.006931873938,0.1707182217,0.0263050653431
4174,4174,31.1338986364,0.0048811874911,-22.7449914941,0.0059089556775,0.123362712421,0.0189516319492
4175,4175,30.9701734532,0.002139973513,-24.2660577939,0.0033036714475,0.262410304725,0.0192778283636
4176,4176,17.7508046932,0.0041164506891,-33.2811871509,0.0074347320209,0.219698059408,0.035675203289
4177,4177,36.9097321629,0.0047650633032,-21.8024349529,0.0051523830261,0.231977574093,0.023215106097
4178,4178,32.581344333,0.0048289620394,-12.2912301614,0.0059880740642,0.324025202846,0.0332004432954
4179,4179,31.9185071514,0.0028505590758,-34.9444969276,0.0040996245786,0.323006858325,0.0312476615307
4180,4180,12.5738415326,0.0109803723556,-23.8986771895,0.0124671409817,0.196237167447,0.0297321947856
4181,4181,30.7860804017,0.0041995777923,-25.1499827158,0.0057781482234,0.137071570309,0.0181452741596
4182,4182,22.3246191091,0.0092240081063,-29.6788684677,0.0086798917455,0.0827503746391,0.0203920619676
4183,4183,28.5773841457,0.0054549273601,-13.792240341,0.0071151581501,0.205530835185,0.0293026571233
4184,4184,42.7561442772,0.0069408818264,-26.4507291507,0.0053971908339,0.40247095142,0.0480174730424
4185,4185,19.0180728462,0.0044233266577,-28.3908701343,0.0043938688006,0.218559422484,0.0202234804341
4186,4186,18.1858706374,0.0033348388667,-33.5407289058,0.0082952894749,0.177479372559,0.0323443863854
4187,4187,28.1596614253,0.0010242736381,-29.6866410299,0.0016248747382,0.66047333229,0.0239760566812
4188,4188,19.9111735676,0.0050333756601,-10.7731733733,0.0064002294564,0.337469847847,0.040220615249
4189,4189,20.3842820133,0.0104095096039,-9.2615917495,0.0091526542723,0.281923614946,0.0499439070998
4190,4190,41.7973800137,0.0014360623157,-25.2558943103,0.0016361475159,0.990732790193,0.0365317586231
4191,4191,28.1870131876,0.0021828124276,-23.8535870616,0.0029151359876,0.270543270835,0.0175716363487
4192,4192,27.3343032198,0.004341635594,-14.670480526,0.0076024845886,0.206613975209,0.0269807919019
